Round ID,Company ID,Organization Name,Organization Name URL,Organization Founded Year,Investor ID,Investor Name,Investor URL,Investor Founded Date,Investor Longitude,Investor Latitude,Company Longitude,Company Latitude,Number of Investments,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits,Lead,Specific VC Binary,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Target VC,Distance km,Local Investor,Announced Date,Investment Year,Investor Founded Year,Investor Age at Investment,num_investors,Syndication Role,Seed Investor Same City,Seed Lead Investor Same City,Country,Headquarters Country,Homecountry Investor,Homecountry Lead Investor,Seed Investor Within 50km,Seed Lead Investor Within 50km,Investor Distance to Hub,Hub_VC_Flag,Hub_Lead_VC_Flag
042395,008239,DC Connected,https://www.crunchbase.com/organization/dc-connected,2020,003224,Borusan Ventures,https://www.crunchbase.com/organization/borusan-ventures,2023-01-01,-122.4193286,37.7792588,10.1220817,48.4279583,4,4.0,0,0.0,False,False,False,False,False,True,False,9345.594460488632,False,2024-08-07,2024,2023.0,1.0,6,Co-Investor,False,False,United States,,False,False,False,False,8176.244865509954,False,False
042395,008239,DC Connected,https://www.crunchbase.com/organization/dc-connected,2020,003040,VENPACE,https://www.crunchbase.com/organization/venpace,2020-01-01,6.959974,50.938361,10.1220817,48.4279583,9,7.0,3.0,0.0,True,True,False,False,False,False,False,360.035783863108,False,2024-08-07,2024,2020.0,4.0,6,Lead,False,False,Germany,,False,False,False,False,183.2177169298696,False,False
042395,008239,DC Connected,https://www.crunchbase.com/organization/dc-connected,2020,002854,Bloomhaus Ventures,https://www.crunchbase.com/organization/bloomhaus-ventures,2022-01-01,8.5173652,47.1679898,10.1220817,48.4279583,17,15.0,5.0,0.0,False,False,False,False,False,False,False,184.37130869136467,False,2024-08-07,2024,2022.0,2.0,6,Co-Investor,False,False,Switzerland,,False,False,False,False,23.026603403582673,False,False
042395,008239,DC Connected,https://www.crunchbase.com/organization/dc-connected,2020,004612,Atlas Ventures,https://www.crunchbase.com/organization/atlas-ventures,2017-07-01,103.85007,1.28967,10.1220817,48.4279583,33,27.0,8.0,7.0,False,False,False,False,False,False,False,10175.09212744657,False,2024-08-07,2024,2017.0,7.0,6,Co-Investor,False,False,Singapore,,False,False,False,False,8724.631996768945,False,False
042396,008239,DC Connected,https://www.crunchbase.com/organization/dc-connected,2020,002854,Bloomhaus Ventures,https://www.crunchbase.com/organization/bloomhaus-ventures,2022-01-01,8.5173652,47.1679898,10.1220817,48.4279583,17,15.0,5.0,0.0,False,False,False,False,False,False,False,184.37130869136467,False,2023-08-31,2023,2022.0,1.0,1,Co-Investor,False,False,Switzerland,,False,False,False,False,23.026603403582673,False,False
042399,008273,DasLab,https://www.crunchbase.com/organization/daslab,2020,000004,Plug and Play,https://www.crunchbase.com/organization/plug-and-play-ventures,2006-01-01,-122.036349,37.3688301,13.3989367,52.510885,"2,068",,239,194.0,False,False,True,False,False,False,True,9132.080177989475,False,2022-02-28,2022,2006.0,16.0,4,Co-Investor,False,False,United States,,False,False,False,False,8195.194100247714,False,False
042399,008273,DasLab,https://www.crunchbase.com/organization/daslab,2020,000014,Speedinvest,https://www.crunchbase.com/organization/speedinvest,2011-06-01,16.4221587,48.1857192,13.3989367,52.510885,513,309.0,203,48.0,False,False,False,False,False,False,True,526.4909530185515,False,2022-02-28,2022,2011.0,11.0,4,Co-Investor,False,False,Austria,,False,False,False,False,4.458645788406732,True,False
042399,008273,DasLab,https://www.crunchbase.com/organization/daslab,2020,000094,KAYA,https://www.crunchbase.com/organization/kaya-8ed9,2010-01-01,14.4464593,50.0596288,13.3989367,52.510885,68,44.0,17,10.0,False,False,False,False,False,False,False,282.126776782232,False,2022-02-28,2022,2010.0,12.0,4,Co-Investor,False,False,Czech Republic,,False,False,False,False,0.0,True,False
042399,008273,DasLab,https://www.crunchbase.com/organization/daslab,2020,001042,Acurio Ventures,https://www.crunchbase.com/organization/acurio-ventures,2017-01-01,-2.9350039,43.2630018,13.3989367,52.510885,100,73.0,17,8.0,False,False,False,False,False,False,True,1587.5440480517937,False,2022-02-28,2022,2017.0,5.0,4,Co-Investor,False,False,Spain,,False,False,False,False,322.8302338508454,False,False
042401,008368,CURE,https://www.crunchbase.com/organization/cure-23d0,2020,001007,Redstone.VC,https://www.crunchbase.com/organization/redstone-digital-gmbh,2014-03-01,13.3989367,52.510885,13.3989367,52.510885,112,90.0,42,9.0,False,False,False,False,False,False,False,0.0,True,2021-10-11,2021,2014.0,7.0,3,Co-Investor,True,False,Germany,,False,False,True,False,0.0,True,False
042401,008368,CURE,https://www.crunchbase.com/organization/cure-23d0,2020,002691,Ilavska Vuillermoz Capital,https://www.crunchbase.com/organization/ilavska-vuillermoz-capital,2019-01-01,6.1342493,49.5999681,13.3989367,52.510885,32,27.0,1,3.0,False,False,False,False,False,False,False,601.7179238381065,False,2021-10-11,2021,2019.0,2.0,3,Co-Investor,False,False,Luxembourg,,False,False,False,False,187.86111056616966,False,False
042401,008368,CURE,https://www.crunchbase.com/organization/cure-23d0,2020,001436,VR Ventures,https://www.crunchbase.com/organization/vr-ventures,2019-01-01,13.3989367,52.510885,13.3989367,52.510885,23,17.0,9,2.0,False,True,False,False,False,False,False,0.0,True,2021-10-11,2021,2019.0,2.0,3,Co-Investor,True,False,Germany,,False,False,True,False,0.0,True,False
042402,008612,countX,https://www.crunchbase.com/organization/countx,2020,000798,FJ Labs,https://www.crunchbase.com/organization/fj-labs,2015-01-01,-74.0060152,40.7127281,13.3989367,52.510885,"1,565",,60,111.0,False,True,False,False,True,False,True,6385.086074905369,False,2022-04-12,2022,2015.0,7.0,3,Co-Investor,False,False,United States,,False,False,False,False,5114.884828999828,False,False
042402,008612,countX,https://www.crunchbase.com/organization/countx,2020,001336,Inovexus,https://www.crunchbase.com/organization/inovexus,2018-01-01,2.3483915,48.8534951,13.3989367,52.510885,32,30.0,0,0.0,False,False,True,False,False,False,False,877.1051733706614,False,2022-04-12,2022,2018.0,4.0,3,Co-Investor,False,False,France,,False,False,False,False,0.6205248203240027,True,False
042402,008612,countX,https://www.crunchbase.com/organization/countx,2020,002858,D4 Ventures,https://www.crunchbase.com/organization/d4-ventures,2020-01-01,-0.1440551,51.4893335,13.3989367,52.510885,17,13.0,1.0,3.0,False,False,False,False,False,False,False,932.6577677712299,False,2022-04-12,2022,2020.0,2.0,3,Co-Investor,False,False,United Kingdom,,False,False,False,False,4.639509600861927,True,False
042407,008662,Compounder,https://www.crunchbase.com/organization/compounder,2020,002982,Aschendorff NEXT,https://www.crunchbase.com/organization/aschendorff-next,2019-06-01,7.6251879,51.9625101,6.959974,50.938361,11,11.0,7.0,3.0,True,False,True,False,False,True,False,122.8545608887267,False,2023-03-31,2023,2019.0,4.0,2,Lead,False,False,Germany,,False,False,False,False,191.87362311133862,False,False
042407,008662,Compounder,https://www.crunchbase.com/organization/compounder,2020,002730,allygatr,https://www.crunchbase.com/organization/allygatr,2012-01-01,13.3989367,52.510885,6.959974,50.938361,26,25.0,5,1.0,False,True,False,False,False,False,False,476.5235111121801,False,2023-03-31,2023,2012.0,11.0,2,Co-Investor,False,False,Germany,,False,False,False,False,0.0,True,False
042408,008296,Complori,https://www.crunchbase.com/organization/complori,2020,000798,FJ Labs,https://www.crunchbase.com/organization/fj-labs,2015-01-01,-74.0060152,40.7127281,13.3989367,52.510885,"1,565",,60,111.0,False,True,False,False,True,False,True,6385.086074905369,False,2024-04-10,2024,2015.0,9.0,1,Co-Investor,False,False,United States,,False,False,False,False,5114.884828999828,False,False
042409,008296,Complori,https://www.crunchbase.com/organization/complori,2020,000798,FJ Labs,https://www.crunchbase.com/organization/fj-labs,2015-01-01,-74.0060152,40.7127281,13.3989367,52.510885,"1,565",,60,111.0,False,True,False,False,True,False,True,6385.086074905369,False,2022-09-12,2022,2015.0,7.0,4,Co-Investor,False,False,United States,,False,False,False,False,5114.884828999828,False,False
042409,008296,Complori,https://www.crunchbase.com/organization/complori,2020,000014,Speedinvest,https://www.crunchbase.com/organization/speedinvest,2011-06-01,16.4221587,48.1857192,13.3989367,52.510885,513,309.0,203,48.0,False,False,False,False,False,False,True,526.4909530185515,False,2022-09-12,2022,2011.0,11.0,4,Co-Investor,False,False,Austria,,False,False,False,False,4.458645788406732,True,False
042409,008296,Complori,https://www.crunchbase.com/organization/complori,2020,002803,Sparkmind.vc,https://www.crunchbase.com/organization/sparkmind-vc,2017-01-01,24.9413548,60.1717794,13.3989367,52.510885,20,19.0,13,1.0,False,True,False,False,False,False,False,1106.6302379326846,False,2022-09-12,2022,2017.0,5.0,4,Co-Investor,False,False,Finland,,False,False,False,False,0.4833470476979439,True,False
042409,008296,Complori,https://www.crunchbase.com/organization/complori,2020,001239,Educapital,https://www.crunchbase.com/organization/educapital,2017-01-01,2.3483915,48.8534951,13.3989367,52.510885,44,35.0,18,2.0,False,False,False,False,False,False,False,877.1051733706614,False,2022-09-12,2022,2017.0,5.0,4,Co-Investor,False,False,France,,False,False,False,False,0.6205248203240027,True,False
042410,008504,cleverly.de,https://www.crunchbase.com/organization/cleverly-de,2020,001932,Rubio Impact Ventures,https://www.crunchbase.com/organization/rubio-impact-ventures-nl,2014-01-01,4.8924534,52.3730796,13.3989367,52.510885,52,41.0,17,3.0,False,True,False,False,False,False,False,576.4433507366698,False,2023-09-13,2023,2014.0,9.0,3,Co-Investor,False,False,The Netherlands,,False,False,False,False,0.0,True,False
042410,008504,cleverly.de,https://www.crunchbase.com/organization/cleverly-de,2020,003302,Emma Ventures,https://www.crunchbase.com/organization/emma-ventures,2023-01-01,8.5410422,47.3744489,13.3989367,52.510885,3,3.0,2.0,0.0,False,False,False,False,False,False,False,668.2719139174051,False,2023-09-13,2023,2023.0,0.0,3,Co-Investor,False,False,Switzerland,,False,False,False,False,0.0,True,False
042410,008504,cleverly.de,https://www.crunchbase.com/organization/cleverly-de,2020,000060,Capnamic,https://www.crunchbase.com/organization/capnamic-ventures,2012-01-01,6.959974,50.938361,13.3989367,52.510885,119,70.0,50,19.0,False,False,False,False,False,False,False,476.5235111121801,False,2023-09-13,2023,2012.0,11.0,3,Co-Investor,False,False,Germany,,False,False,False,False,183.2177169298696,False,False
042411,008504,cleverly.de,https://www.crunchbase.com/organization/cleverly-de,2020,000060,Capnamic,https://www.crunchbase.com/organization/capnamic-ventures,2012-01-01,6.959974,50.938361,13.3989367,52.510885,119,70.0,50,19.0,False,False,False,False,False,False,False,476.5235111121801,False,2022-09-29,2022,2012.0,10.0,1,Co-Investor,False,False,Germany,,False,False,False,False,183.2177169298696,False,False
042412,008504,cleverly.de,https://www.crunchbase.com/organization/cleverly-de,2020,002884,JVH Ventures,https://www.crunchbase.com/organization/jvh-ventures,2010-01-01,11.3379197,49.5972637,13.3989367,52.510885,15,15.0,0,1.0,False,False,False,False,False,False,False,354.5261306811428,False,2021-04-06,2021,2010.0,11.0,1,Co-Investor,False,False,Germany,,False,False,False,False,163.28808388376845,False,False
042416,008405,charly,https://www.crunchbase.com/organization/charlygroup,2020,002591,The Delta,https://www.crunchbase.com/organization/the-delta,2015-01-01,13.3989367,52.510885,13.3989367,52.510885,48,30.0,20,1.0,True,False,True,True,False,False,False,0.0,True,2022-05-01,2022,2015.0,7.0,1,Lead,True,True,Germany,,False,False,True,True,0.0,True,True
042417,008719,CBApply,https://www.crunchbase.com/organization/cbapply,2020,002459,TGFS - Technologiegründerfonds Sachsen,https://www.crunchbase.com/organization/technologiegrnderfonds-sachsen,2008-01-01,12.3747329,51.3406321,12.918914,50.8323531,141,99.0,31,9.0,True,False,False,False,False,False,False,68.10971646578015,True,2021-04-20,2021,2008.0,13.0,1,Lead,False,False,Germany,,False,False,False,False,147.86552184653274,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,001493,Earth Venture Capital,https://www.crunchbase.com/organization/earth-venture-capital,2021-10-01,107.83333,16.16667,13.3989367,52.510885,18,18.0,4,0.0,False,True,False,False,False,False,False,8882.110552488512,False,2024-06-20,2024,2021.0,3.0,11,Co-Investor,False,False,Vietnam,Germany,False,False,False,False,7735.940682784914,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,000067,Leblon Capital,https://www.crunchbase.com/organization/leblon-capital,,11.5753822,48.1371079,13.3989367,52.510885,108,106.0,3,10.0,False,False,False,False,False,False,False,503.23271378014306,False,2024-06-20,2024,,,11,Co-Investor,False,False,Germany,Germany,True,False,False,False,0.0,True,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002665,SeaX Ventures,https://www.crunchbase.com/organization/seax-ventures,2018-10-04,-122.4193286,37.7792588,13.3989367,52.510885,34,31.0,6,0.0,False,False,False,False,False,False,False,9105.379103297075,False,2024-06-20,2024,2018.0,6.0,11,Co-Investor,False,False,United States,Germany,False,False,False,False,8176.244865509954,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,001170,DG Daiwa Ventures,https://www.crunchbase.com/organization/dg-daiwa-ventures-6537,2016-07-01,139.7652988,35.6790703,13.3989367,52.510885,55,50.0,5,1.0,False,False,False,False,False,False,False,8921.449199488676,False,2024-06-20,2024,2016.0,8.0,11,Co-Investor,False,False,Japan,Germany,False,False,False,False,7822.289042599295,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002813,Merantix Capital,https://www.crunchbase.com/organization/merantix,2016-03-01,13.3989367,52.510885,13.3989367,52.510885,19,12.0,13.0,1.0,False,False,False,False,False,False,False,0.0,True,2024-06-20,2024,2016.0,8.0,11,Co-Investor,True,False,Germany,Germany,True,False,True,False,0.0,True,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,001829,Gradient,https://www.crunchbase.com/organization/gradient-ventures,2017-01-01,-122.4193286,37.7792588,13.3989367,52.510885,263,173.0,135,30.0,True,False,False,False,False,False,False,9105.379103297075,False,2024-06-20,2024,2017.0,7.0,11,Lead,False,False,United States,Germany,False,False,False,False,8176.244865509954,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002729,SNR.vc,https://www.crunchbase.com/organization/snr-vc,,-122.4193286,37.7792588,13.3989367,52.510885,26,22.0,2,2.0,False,False,False,False,False,False,False,9105.379103297075,False,2024-06-20,2024,,,11,Co-Investor,False,False,United States,Germany,False,False,False,False,8176.244865509954,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002822,Essential Capital,https://www.crunchbase.com/organization/essential-404e,2015-01-01,-74.0060152,40.7127281,13.3989367,52.510885,19,17.0,2.0,2.0,False,False,False,False,False,False,False,6385.086074905369,False,2024-06-20,2024,2015.0,9.0,11,Co-Investor,False,False,United States,Germany,False,False,False,False,5114.884828999828,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002479,HOF Capital,https://www.crunchbase.com/organization/hof-capital,2016-01-01,-74.0060152,40.7127281,13.3989367,52.510885,117,87.0,13,8.0,False,False,False,False,False,False,False,6385.086074905369,False,2024-06-20,2024,2016.0,8.0,11,Co-Investor,False,False,United States,Germany,False,False,False,False,5114.884828999828,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,003183,4P Capital,https://www.crunchbase.com/organization/4p-capital,2020-01-01,8.6820917,50.1106444,13.3989367,52.510885,5,5.0,0,0.0,False,False,False,False,False,False,False,422.60633945121765,False,2024-06-20,2024,2020.0,4.0,11,Co-Investor,False,False,Germany,Germany,True,False,False,False,304.0681413742637,False,False
042418,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,001021,Climate Capital,https://www.crunchbase.com/organization/climate-capital,2015-01-01,-122.4193286,37.7792588,13.3989367,52.510885,107,99.0,2,0.0,False,True,False,False,False,False,False,9105.379103297075,False,2024-06-20,2024,2015.0,9.0,11,Co-Investor,False,False,United States,Germany,False,False,False,False,8176.244865509954,False,False
042419,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002813,Merantix Capital,https://www.crunchbase.com/organization/merantix,2016-03-01,13.3989367,52.510885,13.3989367,52.510885,19,12.0,13.0,1.0,True,False,False,False,False,False,False,0.0,True,2020-08-18,2020,2016.0,4.0,1,Lead,True,True,Germany,Germany,True,True,True,True,0.0,True,True
042420,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002729,SNR.vc,https://www.crunchbase.com/organization/snr-vc,,-122.4193286,37.7792588,13.3989367,52.510885,26,22.0,2,2.0,False,False,False,False,False,False,False,9105.379103297075,False,2023-10-31,2023,,,3,Co-Investor,False,False,United States,Germany,False,False,False,False,8176.244865509954,False,False
042420,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002822,Essential Capital,https://www.crunchbase.com/organization/essential-404e,2015-01-01,-74.0060152,40.7127281,13.3989367,52.510885,19,17.0,2.0,2.0,True,False,False,False,False,False,False,6385.086074905369,False,2023-10-31,2023,2015.0,8.0,3,Lead,False,False,United States,Germany,False,False,False,False,5114.884828999828,False,False
042420,008177,Cambrium,https://www.crunchbase.com/organization/cambrium,2020,002479,HOF Capital,https://www.crunchbase.com/organization/hof-capital,2016-01-01,-74.0060152,40.7127281,13.3989367,52.510885,117,87.0,13,8.0,False,False,False,False,False,False,False,6385.086074905369,False,2023-10-31,2023,2016.0,7.0,3,Co-Investor,False,False,United States,Germany,False,False,False,False,5114.884828999828,False,False
042426,008326,Bringoo,https://www.crunchbase.com/organization/bringoo,2020,003089,Schürfeld Group,https://www.crunchbase.com/organization/schürfeld-group,1937-01-01,10.000654,53.550341,10.000654,53.550341,8,8.0,2.0,0.0,False,False,False,False,False,False,False,0.0,True,2022-01-27,2022,1937.0,85.0,2,Co-Investor,True,False,Germany,Germany,True,False,True,False,0.0,True,False
042426,008326,Bringoo,https://www.crunchbase.com/organization/bringoo,2020,002714,Lakeside Invest & Consult,https://www.crunchbase.com/organization/lakeside-invest-consult-9909,2015-01-22,9.1725621,47.6464362,10.000654,53.550341,29,24.0,5,2.0,False,False,False,True,False,False,False,659.0684450604552,False,2022-01-27,2022,2015.0,7.0,2,Co-Investor,False,False,Switzerland,Germany,False,False,False,False,56.25311623803151,False,False
042427,008465,Brickspaces,https://www.crunchbase.com/organization/brickspaces,2020,002638,BitStone Capital,https://www.crunchbase.com/organization/bitstone-capital,2017-01-01,6.959974,50.938361,6.959974,50.938361,38,29.0,14,4.0,True,True,False,False,False,False,False,0.0,True,2018-04-24,2018,2017.0,1.0,1,Lead,True,True,Germany,Germany,True,True,True,True,183.2177169298696,False,False
042428,008465,Brickspaces,https://www.crunchbase.com/organization/brickspaces,2020,002159,Styx Urban Investments,https://www.crunchbase.com/organization/styx-urban-investments,2020-10-01,8.4673098,49.4892913,6.959974,50.938361,10,9.0,4,0.0,False,True,False,False,False,False,False,193.5533920085156,False,2021-08-05,2021,2020.0,1.0,1,Co-Investor,False,False,Germany,Germany,True,False,False,False,235.2226227475093,False,False
042431,008712,BookingData,https://www.crunchbase.com/organization/bookingdata,2020,002539,Serpentine Ventures,https://www.crunchbase.com/organization/serpentine-ventures,2019-01-01,8.5410422,47.3744489,11.5753822,48.1371079,67,48.0,12,5.0,False,False,False,False,False,False,False,242.14669908587268,False,2022-01-27,2022,2019.0,3.0,3,Co-Investor,False,False,Switzerland,,False,False,False,False,0.0,True,False
042431,008712,BookingData,https://www.crunchbase.com/organization/bookingdata,2020,002554,Forward Venture Capital,https://www.crunchbase.com/organization/forward-venture-capital,2016-10-14,4.3113461,52.0799838,11.5753822,48.1371079,61,43.0,4,1.0,True,False,False,False,False,False,False,678.0805552360741,False,2022-01-27,2022,2016.0,6.0,3,Lead,False,False,The Netherlands,,False,False,False,False,51.27095594048744,False,False
042432,008456,_blaenk,https://www.crunchbase.com/organization/blaenk,2020,003170,MA Ventures,https://www.crunchbase.com/organization/ma-ventures,2019-11-01,7.5004774,47.0168481,6.959974,50.938361,6,5.0,3.0,1.0,False,False,False,False,False,False,False,437.82957818761815,False,2021-07-01,2021,2019.0,2.0,3,Co-Investor,False,False,Switzerland,,False,False,False,False,86.00982719308335,False,False
042432,008456,_blaenk,https://www.crunchbase.com/organization/blaenk,2020,002159,Styx Urban Investments,https://www.crunchbase.com/organization/styx-urban-investments,2020-10-01,8.4673098,49.4892913,6.959974,50.938361,10,9.0,4,0.0,False,True,False,False,False,False,False,193.5533920085156,False,2021-07-01,2021,2020.0,1.0,3,Co-Investor,False,False,Germany,,False,False,False,False,235.2226227475093,False,False
042432,008456,_blaenk,https://www.crunchbase.com/organization/blaenk,2020,002638,BitStone Capital,https://www.crunchbase.com/organization/bitstone-capital,2017-01-01,6.959974,50.938361,6.959974,50.938361,38,29.0,14,4.0,False,True,False,False,False,False,False,0.0,True,2021-07-01,2021,2017.0,4.0,3,Co-Investor,True,False,Germany,,False,False,True,False,183.2177169298696,False,False
042434,008700,Biologx,https://www.crunchbase.com/organization/biologx,2020,003274,Manhattan Street Fund,https://www.crunchbase.com/organization/manhattan-street-fund,2015-05-01,-117.162772,32.7174202,8.7615261,52.7478987,4,4.0,1.0,0.0,False,True,False,False,False,False,False,9167.853277431605,False,2020-12-03,2020,2015.0,5.0,1,Co-Investor,False,False,United States,Germany,False,False,False,False,8368.4005091601,False,False
042435,008718,Better by Less,https://www.crunchbase.com/organization/better-by-less,2020,000831,Entrepreneurs First,https://www.crunchbase.com/organization/entrepreneur-first,2011-09-01,-0.1440551,51.4893335,10.000654,53.550341,461,350.0,118,36.0,False,False,True,False,False,False,True,722.8946676534945,False,2021-01-07,2021,2011.0,10.0,1,Co-Investor,False,False,United Kingdom,,False,False,False,False,4.639509600861927,True,False
042441,008140,Avelios Medical,https://www.crunchbase.com/organization/veios-medical,2020,001358,Revent,https://www.crunchbase.com/organization/revent-capital,2020-09-01,13.3989367,52.510885,11.5753822,48.1371079,30,22.0,8,1.0,True,False,False,False,False,False,True,503.23271378014306,False,2021-11-02,2021,2020.0,1.0,1,Lead,False,False,Germany,,False,False,False,False,0.0,True,True
042447,008268,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,2020,000060,Capnamic,https://www.crunchbase.com/organization/capnamic-ventures,2012-01-01,6.959974,50.938361,6.083862,50.776351,119,70.0,50,19.0,True,False,False,False,False,False,False,64.08004557154459,True,2020-09-24,2020,2012.0,8.0,2,Lead,False,False,Germany,Germany,True,True,False,False,183.2177169298696,False,False
042447,008268,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,2020,000323,42CAP,https://www.crunchbase.com/organization/42cap,2016-01-01,11.5753822,48.1371079,6.083862,50.776351,80,46.0,24,5.0,False,False,False,False,True,False,False,493.4172928599776,False,2020-09-24,2020,2016.0,4.0,2,Co-Investor,False,False,Germany,Germany,True,False,False,False,0.0,True,False
042449,008470,Acapela,https://www.crunchbase.com/organization/acapela,2020,001124,Visionaries Club,https://www.crunchbase.com/organization/visionaries-club,2019-07-15,13.3989367,52.510885,13.3989367,52.510885,66,43.0,11,2.0,True,False,False,False,False,False,False,0.0,True,2020-10-22,2020,2019.0,1.0,1,Lead,True,True,Germany,Germany,True,True,True,True,0.0,True,True
042451,007319,Zasta,https://www.crunchbase.com/organization/zasta,2017,003044,Anyon Holding,https://www.crunchbase.com/organization/anyon-holding-gmbh,2016-01-01,8.5607767,50.1504737,12.1400211,54.0886707,9,7.0,4.0,1.0,True,True,False,False,False,False,False,501.3278976279587,False,2017-10-26,2017,2016.0,1.0,1,Lead,False,False,Germany,Germany,True,True,False,False,307.5608722928124,False,False
042460,007629,YOLAWO,https://www.crunchbase.com/organization/yolawo,2017,000921,APX,https://www.crunchbase.com/organization/apxberlin,2018-03-01,13.3989367,52.510885,7.9492262,47.9770172,178,134.0,51,5.0,True,False,False,False,False,False,False,635.4995514385658,False,2018-09-01,2018,2018.0,0.0,1,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042463,007938,YOBO,https://www.crunchbase.com/organization/yobo-app,2017,002586,Next Media Accelerator,https://www.crunchbase.com/organization/next-media-accelerator,2015-01-01,10.000654,53.550341,10.000654,53.550341,50,47.0,28,5.0,True,True,True,False,False,False,False,0.0,True,2018-01-23,2018,2015.0,3.0,1,Lead,True,True,Germany,Germany,True,True,True,True,0.0,True,True
042467,007215,yfood Labs,https://www.crunchbase.com/organization/yfood-labs-gmbh,2017,001976,Freigeist Capital,https://www.crunchbase.com/organization/e42-ventures,2017-01-01,7.1024635,50.7352621,11.5753822,48.1371079,38,31.0,21,7.0,True,True,False,False,False,False,False,433.53418694635695,False,2018-11-13,2018,2017.0,1.0,1,Lead,False,False,Germany,Germany,True,True,False,False,193.7415504958203,False,False
042468,008087,yeew,https://www.crunchbase.com/organization/yeew,2017,002982,Aschendorff NEXT,https://www.crunchbase.com/organization/aschendorff-next,2019-06-01,7.6251879,51.9625101,7.6251879,51.9625101,11,11.0,7.0,3.0,False,False,True,False,False,True,False,0.0,True,2018-01-01,2018,2019.0,0.0,1,Co-Investor,True,False,Germany,Germany,True,False,True,False,191.87362311133862,False,False
042470,007852,Xeotek,https://www.crunchbase.com/organization/xeotek,2017,000954,468 Capital,https://www.crunchbase.com/organization/468-capital,2020-01-01,13.3989367,52.510885,8.6820917,50.1106444,146,118.0,59,11.0,False,False,False,False,False,False,True,422.60633945121765,False,2022-05-16,2022,2020.0,2.0,1,Co-Investor,False,False,Germany,,False,False,False,False,0.0,True,False
042473,007274,Workpath,https://www.crunchbase.com/organization/workpath,2017,001319,Signals Venture Capital,https://www.crunchbase.com/organization/signals-vc,2017-01-01,13.3989367,52.510885,11.5753822,48.1371079,34,24.0,15,3.0,True,False,False,False,False,False,False,503.23271378014306,False,2020-10-14,2020,2017.0,3.0,1,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042476,007279,WORKERBASE,https://www.crunchbase.com/organization/workerbase,2017,000025,Point Nine,https://www.crunchbase.com/organization/point-nine-capital,2009-01-01,13.3989367,52.510885,11.5753822,48.1371079,293,170.0,88,42.0,True,False,False,False,False,False,False,503.23271378014306,False,2019-05-06,2019,2009.0,10.0,1,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042477,007279,WORKERBASE,https://www.crunchbase.com/organization/workerbase,2017,000973,Tiny VC,https://www.crunchbase.com/organization/tiny-vc,2017-01-01,-0.1440551,51.4893335,11.5753822,48.1371079,136,132.0,0,15.0,False,False,False,False,False,False,False,918.452570524003,False,2017-12-17,2017,2017.0,0.0,3,Co-Investor,False,False,United Kingdom,Germany,False,False,False,False,4.639509600861927,True,False
042477,007279,WORKERBASE,https://www.crunchbase.com/organization/workerbase,2017,002028,System.One,https://www.crunchbase.com/organization/system-one-3,2016-01-01,13.3989367,52.510885,11.5753822,48.1371079,26,20.0,3,1.0,False,False,False,False,False,False,False,503.23271378014306,False,2017-12-17,2017,2016.0,1.0,3,Co-Investor,False,False,Germany,Germany,True,False,False,False,0.0,True,False
042477,007279,WORKERBASE,https://www.crunchbase.com/organization/workerbase,2017,000025,Point Nine,https://www.crunchbase.com/organization/point-nine-capital,2009-01-01,13.3989367,52.510885,11.5753822,48.1371079,293,170.0,88,42.0,True,False,False,False,False,False,False,503.23271378014306,False,2017-12-17,2017,2009.0,8.0,3,Lead,False,False,Germany,Germany,True,True,False,False,0.0,True,True
042479,007572,Wonderz,https://www.crunchbase.com/organization/wonderz,2017,002427,IBB Ventures,https://www.crunchbase.com/organization/ibb,1997-01-01,13.3989367,52.510885,13.3989367,52.510885,245,172.0,41,40.0,True,False,False,False,False,False,False,0.0,True,2021-08-04,2021,1997.0,24.0,1,Lead,True,True,Germany,,False,False,True,True,0.0,True,True
