Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,number_lead_seed_investors,years_to_seed,regional_seed_investor_binary,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_exits_of_seed_investors,specific_lead_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_lead_funding_binary,angel_group_lead_funding_binary,micro_vc_lead_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,number_homecountry_investors,number_homecountry_lead_investors,homecountry_lead_investor,hub_lead_vc_in_seed_binary,vcs_within_50km,vcs_within_50km,top_university_count,top_university_count,top_university_ecosystem_binary,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,share_successful_startups_in_environment,distance_to_hub,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,gdp_growth_founding_year,investment_volume_first_seed_year,exit_date,max_seed_investor_distance,seed_investors_all_same_country,seed_investors_all_same_country_as_startup,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,european_investor,all_european_investor,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor
14072,Health Centrified,https://www.crunchbase.com/organization/health-centrified,2016,United Kingdom,52.4494246,-1.9305743,1.0,1,False,True,0.258041,1,2,11.415170494456504,2.458725805940579,22.24006512204086,57.5,5.5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,7.0,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,2,1,True,False,27,27,1,1,True,True,32,2,0.0625,0.0625,90.13888067316496,2.458725805940579,2.458725805940579,2.458725805940579,20.37161518297243,20.37161518297243,20.37161518297243,22.24006512204086,22.24006512204086,1.97,7.696667081526462,,20.37161518297243,True,True,False,2017-05-15,2017-05-15,True,True,False,False,False,False,False,False
14070,Socital,https://www.crunchbase.com/organization/socital,2016,United Kingdom,51.4893335,-0.1440551,5.0,0,True,True,1.696404,3,3,2392.723241777171,2392.723241777171,0.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,,Seed,,0,False,False,False,True,True,True,True,False,0.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,2392.723241777171,2392.723241777171,2392.723241777171,0.0,0.0,0.0,0.0,0.0,1.97,6.803505257608338,,2392.723241777171,True,False,False,2016-04-06,2020-01-10,True,True,False,False,False,False,False,False
14069,Remarkable Tech,https://www.crunchbase.com/organization/remarkable-tech-ltd,2016,United Kingdom,51.745424,-2.2198605,1.0,1,False,False,0.026947,1,1,146.11402901387908,146.11402901387908,0.0,165.0,5.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,,Seed,1.0,1,False,False,False,True,True,True,True,True,4.0,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,1,1,True,True,44,44,0,0,False,False,0,0,0.0,0.0,66.23036353818404,0.0,0.0,0.0,146.11402901387908,146.11402901387908,146.11402901387908,0.0,0.0,1.97,7.696667081526462,,146.11402901387908,True,True,False,2017-12-01,2017-12-01,True,True,False,False,False,False,False,False
14068,homie.rent,https://www.crunchbase.com/organization/homie-rent,2016,United Kingdom,51.4893335,-0.1440551,3.0,0,True,False,5.5,2,6,2094.314235920338,0.0,3716.081939237644,95.71428571428572,4.3,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,,Seed,2.0,0,True,True,False,True,True,True,True,True,15.6,False,True,False,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,702.3116655108212,2392.723241777171,2392.723241777171,5574.32066194413,8755.918082111088,0.0,11095.414453159445,1.97,6.803505257608338,,8755.918082111088,False,False,False,2016-07-04,2018-02-20,True,False,True,True,True,False,True,False
14040,IntelligentX,https://www.crunchbase.com/organization/intelligentx,2016,United Kingdom,51.4893335,-0.1440551,2.0,0,True,False,0.12,1,2,6535.895308886495,5538.6235968641695,2630.4249954370125,8.0,10.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,,Pre-Seed,1.0,0,False,False,False,True,True,True,True,True,273.0,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,7533.16702090882,7533.16702090882,7533.16702090882,5538.6235968641695,5538.6235968641695,5538.6235968641695,2630.4249954370125,2630.4249954370125,1.97,6.803505257608338,,7533.16702090882,True,False,False,2016-10-03,2016-10-03,False,False,True,True,True,True,False,False
14039,Synswap,https://www.crunchbase.com/organization/synswap,2016,United Kingdom,51.4893335,-0.1440551,3.0,1,True,True,0.113333,1,2,8074.940179243147,7533.16702090882,1502.297662892133,0.0,9.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,Seed,1.0,1,False,False,False,True,True,True,True,True,388.0,False,True,True,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,8616.713337577476,8616.713337577476,8616.713337577476,7533.16702090882,7533.16702090882,7533.16702090882,1502.297662892133,1502.297662892133,1.97,7.696667081526462,,8616.713337577476,True,False,False,2017-10-23,2017-10-23,False,False,True,True,True,True,False,False
14038,Raildiary,https://www.crunchbase.com/organization/raildiary,2016,United Kingdom,53.4794892,-2.2451148,1.0,3,True,False,0.825711,1,2,87.10272189436304,57.74667855514409,151.7116492505365,2.5,6.5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,,Seed,1.0,3,True,True,False,True,True,True,True,True,0.5,True,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,1,True,False,56,56,1,1,True,True,50,10,0.2,0.2,0.0,57.74667855514409,57.74667855514409,57.74667855514409,116.458765233582,116.458765233582,116.458765233582,151.7116492505365,151.7116492505365,1.97,8.006700845440367,,116.458765233582,True,True,False,2019-06-04,2019-06-04,True,True,False,False,False,False,False,False
14008,Compass News,https://www.crunchbase.com/organization/compass-news,2016,United Kingdom,51.4893335,-0.1440551,2.0,0,True,False,1.6,2,6,3560.3072453051213,0.0,4851.901336317124,114.57142857142856,5.5,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,2.0,0,True,True,True,True,True,True,True,True,18.3,True,True,False,False,False,True,4,1,True,True,True,True,True,True,True,True,4,1,True,True,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,3261.087475911675,8616.713337577476,0.0,4308.356668788738,8616.713337577476,0.0,8616.713337577476,1.97,6.803505257608338,,8616.713337577476,False,False,False,2016-11-01,2018-04-12,True,False,True,True,True,False,False,False
13978,ThriveMap,https://www.crunchbase.com/organization/thrivemap,2016,United Kingdom,51.4893335,-0.1440551,1.0,1,True,True,1.045628,2,5,83.4389210231578,0.0,120.62657207705402,71.16666666666667,11.7,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,3.0,1,True,True,True,True,True,True,True,False,4.3,False,False,True,False,True,False,1,1,True,True,True,True,True,True,True,True,5,4,True,True,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,266.3336677427413,266.3336677427413,266.3336677427413,0.0,37.71523434326194,52.94940182194702,0.0,266.3336677427413,1.97,7.696667081526462,,266.3336677427413,True,True,False,2017-09-19,2019-02-27,True,True,False,False,False,False,False,False
13979,LocumTap,https://www.crunchbase.com/organization/locumtap,2016,United Kingdom,51.4893335,-0.1440551,2.0,2,True,True,1.65056,1,1,0.0,0.0,0.0,2.0,6.0,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,,Seed,,2,True,True,False,False,False,False,False,False,0.0,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,1,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,7.696667081526462,,0.0,True,True,True,2018-02-28,2018-02-28,True,True,False,False,False,False,False,False
14007,SO-SURE,https://www.crunchbase.com/organization/so-sure,2016,United Kingdom,51.4893335,-0.1440551,1.0,0,True,True,8.686895,4,4,3087.3167367142983,0.0,5500.439568165834,118.4,30.8,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,8.0,Seed,2.0,0,True,True,False,True,True,True,True,True,84.8,False,True,True,True,True,False,3,0,False,False,False,False,False,False,False,False,3,0,False,True,1939,1939,5,5,True,True,1645,418,0.2541033434650456,0.2541033434650456,4.639509600861782,0.0,2391.144669670801,9564.578678683203,342.60840402510934,4479.660870801293,8616.713337577476,0.0,9716.354773456089,1.97,6.803505257608338,2024-03-14,9564.578678683203,False,False,False,2016-01-16,2020-07-01,True,False,True,True,True,False,False,False
14006,HairRemoval.co.uk,https://www.crunchbase.com/organization/epilove,2016,United Kingdom,51.4893335,-0.1440551,2.0,2,True,True,1.985812,1,3,1374.5976779404507,490.648285456745,1317.9286544874956,121.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,Seed,2.0,2,False,False,False,True,True,True,True,True,18.0,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,True,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,2392.723241777171,2392.723241777171,2392.723241777171,490.648285456745,865.5348960220904,1240.4215065874355,767.7305873079064,1906.189153821173,1.97,7.696667081526462,,2392.723241777171,False,False,False,2018-08-01,2018-08-01,True,True,False,False,False,False,True,False
14005,ChilliConnect,https://www.crunchbase.com/organization/chilliconnect,2016,United Kingdom,56.4605938,-2.97019,1.0,3,False,True,0.45,1,2,430.5884421848032,278.44475404256826,518.3017739431964,154.5,6.0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,3.0,Seed,2.0,3,False,False,False,True,True,True,True,True,15.5,False,True,False,False,True,False,0,0,False,False,False,False,False,False,False,False,2,2,True,True,6,6,1,1,True,True,2,1,0.5,0.5,334.69349582912855,0.0,0.0,0.0,278.44475404256826,430.5884421848032,582.7321303270381,518.3017739431964,518.3017739431964,1.97,8.006700845440367,2019-10-03,582.7321303270381,True,True,False,2019-04-02,2019-04-02,True,True,False,False,False,False,False,False
14004,Cooperative Innovations,https://www.crunchbase.com/organization/cooperative-innovations-ltd,2016,United Kingdom,53.794414,-1.548621,2.0,3,False,True,0.652,1,3,3228.9614700400994,273.2581836738058,6204.393565394611,77.66666666666667,3.5,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,3.0,3,False,False,False,True,True,True,True,True,9.3,True,True,False,False,True,False,0,0,False,False,False,False,False,False,False,False,2,2,True,True,33,33,1,1,True,True,10,0,0.0,0.0,57.7466785551441,0.0,0.0,0.0,273.2581836738058,3228.9614700400994,9092.255421115557,108.42683825083807,9306.242137081106,1.97,8.006700845440367,,9092.255421115557,False,False,False,2019-02-21,2019-02-21,True,False,True,True,False,False,False,False
14003,Yoller,https://www.crunchbase.com/organization/yoller,2016,United Kingdom,51.4893335,-0.1440551,1.0,0,True,False,0.07,1,1,7533.16702090882,7533.16702090882,0.0,0.0,10.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Equity Crowdfunding,,0,False,False,False,True,True,True,True,False,545.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,7533.16702090882,7533.16702090882,7533.16702090882,0.0,0.0,0.0,0.0,0.0,1.97,6.803505257608338,,7533.16702090882,True,False,False,2016-10-03,2016-10-03,False,False,True,True,True,True,False,False
14002,Prognostic,https://www.crunchbase.com/organization/prognostic,2016,United Kingdom,51.4893335,-0.1440551,1.0,2,True,True,0.12,2,2,3946.0561808859065,358.9453408629936,7742.532028270947,34.0,9.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,False,False,False,,Pre-Seed,1.0,2,False,False,False,True,True,True,True,True,273.5,False,True,True,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,358.9453408629936,358.9453408629936,358.9453408629936,7533.16702090882,7533.16702090882,7533.16702090882,7742.532028270947,7742.532028270947,1.97,7.696667081526462,,7533.16702090882,False,False,False,2018-05-30,2021-01-25,True,False,True,True,True,False,False,False
14001,Howsy,https://www.crunchbase.com/organization/no-agent,2016,United Kingdom,51.4893335,-0.1440551,2.0,0,True,True,0.75,1,1,0.0,0.0,0.0,246.0,7.0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,6.0,Equity Crowdfunding,,0,True,True,False,False,False,False,False,False,24.0,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,1,0,False,False,1939,1939,5,5,True,True,1645,418,0.2541033434650456,0.2541033434650456,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,6.803505257608338,2022-03-11,0.0,True,True,True,2016-10-01,2016-10-01,True,True,False,False,False,False,False,False
13980,Donr,https://www.crunchbase.com/organization/donr,2016,United Kingdom,54.9647154,-1.6389635,2.0,3,False,False,0.818209,2,1,0.0,0.0,0.0,285.0,15.5,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,3,True,True,True,False,False,False,False,False,27.0,False,True,False,False,False,False,2,2,True,True,True,True,True,True,True,True,2,2,True,False,22,22,0,0,False,False,84,6,0.0714285714285714,0.0714285714285714,169.78397999681997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,8.006700845440367,,0.0,True,True,True,2019-06-05,2020-05-01,True,True,False,False,False,False,False,False
14009,UniBlock,https://www.crunchbase.com/organization/uniblock,2016,United Kingdom,53.3995376,-0.7758801,1.0,2,False,True,0.369797,4,1,216.67637855122948,216.67637855122948,0.0,39.0,4.2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,Seed,1.0,2,False,False,False,True,True,True,True,True,2.0,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,4,3,True,True,16,16,0,0,False,False,0,0,0.0,0.0,97.71911713462772,216.67637855122948,216.67637855122948,216.67637855122948,216.67637855122948,216.67637855122948,216.67637855122948,0.0,0.0,1.97,7.696667081526462,,216.67637855122948,True,True,False,2018-04-04,2019-01-18,True,True,False,False,False,False,False,False
13999,Fluidly,https://www.crunchbase.com/organization/fluidly,2016,United Kingdom,51.4893335,-0.1440551,2.0,1,True,True,2.685945,1,2,3850.2985958688487,0.0,7700.597191737697,311.0,8.0,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,5.0,Series A,1.0,1,True,True,True,True,True,True,True,False,59.0,False,True,False,False,False,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,1939,1939,5,5,True,True,1645,418,0.2541033434650456,0.2541033434650456,4.639509600861782,7700.597191737697,7700.597191737697,7700.597191737697,0.0,0.0,0.0,7700.597191737697,7700.597191737697,1.97,7.696667081526462,2021-12-13,7700.597191737697,False,False,False,2017-09-28,2017-09-28,True,False,True,True,True,False,False,False
13996,Zenaura,https://www.crunchbase.com/organization/zenaura,2016,United Kingdom,51.4893335,-0.1440551,3.0,2,True,False,1.01,1,1,0.0,0.0,0.0,141.0,4.0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,,Seed,,2,True,True,False,False,False,False,False,False,19.0,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,1,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,7.696667081526462,,0.0,True,True,True,2018-06-29,2018-06-29,True,True,False,False,False,False,False,False
13981,Airsupply,https://www.crunchbase.com/organization/airsupply,2016,United Kingdom,51.4893335,-0.1440551,3.0,1,True,False,0.631693,2,4,2188.979520527772,0.0,4377.959041055544,64.75,3.7,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,2.0,Seed,1.0,1,True,True,True,True,True,True,True,False,11.2,False,False,False,False,False,False,3,1,True,True,True,True,True,True,True,True,3,1,True,True,1939,1939,5,5,True,True,1645,418,0.2541033434650456,0.2541033434650456,4.639509600861782,0.0,2918.6393607036957,8755.918082111088,0.0,0.0,0.0,0.0,8755.918082111088,1.97,7.696667081526462,2018-03-12,8755.918082111088,False,False,False,2017-05-31,2018-09-16,True,False,True,True,True,False,False,False
13995,My Baker,https://www.crunchbase.com/organization/my-baker,2016,United Kingdom,51.4893335,-0.1440551,3.0,1,True,False,0.470269,3,3,0.0,0.0,0.0,17.0,11.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,,Seed,,1,True,True,False,False,False,False,False,False,0.3,False,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,3,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,7.696667081526462,,0.0,True,True,True,2017-03-01,2018-04-01,True,True,False,False,False,False,False,False
13983,Coconut,https://www.crunchbase.com/organization/coconut,2016,United Kingdom,51.4893335,-0.1440551,2.0,1,True,True,0.0,2,7,1152.600771468853,0.0,2258.310223432727,39.666666666666664,8.2,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,Equity Crowdfunding,1.0,1,True,True,False,True,True,True,True,True,83.1,False,False,False,True,False,False,5,0,False,False,False,False,False,False,False,False,6,1,True,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,1255.5278368181366,7533.16702090882,535.0383793731514,535.0383793731514,535.0383793731514,0.0,7533.16702090882,1.97,7.696667081526462,,7533.16702090882,False,False,False,2017-01-01,2017-07-17,True,False,True,True,True,False,False,False
13994,Pimloc,https://www.crunchbase.com/organization/pimloc-ltd,2016,United Kingdom,51.4893335,-0.1440551,1.0,4,True,True,9.312671,2,3,2252.1738991787633,81.6565725707354,4135.515229973924,195.4,15.2,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,2.0,4,True,True,True,True,True,True,True,True,45.6,True,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,1,True,True,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,81.6565725707354,854.166528581869,1240.4215065874355,81.6565725707354,4349.184955074105,8616.713337577476,0.0,9626.013216013036,1.97,7.901377353792616,,8616.713337577476,False,False,False,2020-10-19,2022-01-26,True,False,True,True,True,False,True,False
13992,Find Exchange,https://www.crunchbase.com/organization/find-exchange,2016,United Kingdom,51.4893335,-0.1440551,1.0,2,True,False,0.0,1,1,1260.2051636283356,1260.2051636283356,0.0,685.0,7.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,Seed,,2,False,False,False,True,True,True,True,False,53.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,1260.2051636283356,1260.2051636283356,1260.2051636283356,0.0,0.0,0.0,0.0,0.0,1.97,7.696667081526462,,1260.2051636283356,True,False,False,2018-02-12,2018-02-12,True,True,False,False,False,False,False,False
13991,Uniphy Ltd,https://www.crunchbase.com/organization/t-phy-ltd,2016,United Kingdom,51.5441829,-1.8972078,2.0,0,False,True,0.55835,1,1,121.45972208208184,121.45972208208184,0.0,167.0,15.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,,0,False,False,False,True,True,True,True,False,34.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,80,80,0,0,False,False,2,0,0.0,0.0,49.79921123163781,121.45972208208184,121.45972208208184,121.45972208208184,0.0,0.0,0.0,0.0,0.0,1.97,6.803505257608338,,121.45972208208184,True,True,False,2016-07-11,2016-07-11,True,True,False,False,False,False,False,False
13990,FLYT,https://www.crunchbase.com/organization/flyt-3,2016,United Kingdom,51.4893335,-0.1440551,2.0,1,True,False,0.302635,3,10,199.34280965021708,0.0,364.9141997704545,21.8,5.8,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,,1,True,True,False,True,True,True,True,False,3.3,False,False,False,False,False,False,5,0,False,False,False,False,False,False,False,False,7,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,199.34280965021708,932.65776777123,0.0,0.0,0.0,0.0,1050.377188076779,1.97,7.696667081526462,,932.65776777123,False,False,False,2017-01-09,2018-03-15,True,True,False,False,False,False,True,False
13988,Asemblr,https://www.crunchbase.com/organization/asemblr,2016,United Kingdom,51.4893335,-0.1440551,1.0,1,True,True,0.673682,1,1,0.0,0.0,0.0,146.0,4.0,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,6.0,False,True,False,False,False,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,7.696667081526462,,0.0,True,True,True,2017-12-01,2017-12-01,True,True,False,False,False,False,False,False
13986,Sensing Feeling,https://www.crunchbase.com/organization/sensing-feeling,2016,United Kingdom,51.4893335,-0.1440551,2.0,2,True,True,0.4614,2,5,252.04103272566712,0.0,504.08206545133424,23.0,7.2,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,2.0,2,True,True,True,True,True,True,True,False,1.8,False,False,True,False,False,False,4,2,True,True,True,True,True,True,True,True,4,2,True,True,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,420.0683878761119,1260.2051636283356,0.0,0.0,0.0,0.0,1260.2051636283356,1.97,7.696667081526462,,1260.2051636283356,False,False,False,2018-02-12,2019-09-26,True,True,False,False,False,False,False,False
13985,Millo,https://www.crunchbase.com/organization/millo,2016,United Kingdom,52.2055314,0.1186637,3.0,1,True,False,1.580103,3,7,2067.300537438857,900.4276874090813,2579.4576344112015,8.571428571428571,13.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,Seed,1.0,1,False,False,False,True,True,True,True,True,0.1,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,54,54,1,1,True,True,69,22,0.3188405797101449,0.3188405797101449,0.0,900.4276874090813,2144.802379896392,5562.78211529999,1679.791325151184,1679.791325151184,1679.791325151184,0.0,6953.312848848013,1.97,7.696667081526462,,5562.78211529999,False,False,False,2017-06-07,2019-06-07,True,False,True,True,True,False,True,False
13998,HayBeeSee,https://www.crunchbase.com/organization/haybeesee,2016,United Kingdom,51.4893335,-0.1440551,1.0,2,True,True,0.824115,1,4,115.18049877375816,0.0,224.75275089605657,278.75,26.5,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,,Seed,,2,True,True,False,True,True,True,True,False,23.5,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,3,0,False,False,1939,1939,5,5,True,True,1645,419,0.2547112462006079,0.2547112462006079,4.639509600861782,0.0,115.18049877375816,342.60840402510934,0.0,0.0,0.0,0.0,427.0725151862739,1.97,7.696667081526462,,342.60840402510934,False,False,False,2018-01-01,2018-01-01,True,True,False,False,False,False,False,False
14010,Cohesion,https://www.crunchbase.com/organization/cohesion-2,2016,United Kingdom,51.4893335,-0.1440551,3.0,0,True,True,1.197446,3,5,31.377966422352973,0.0,47.06694963352946,1.7777777777777777,3.0,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,3.0,Seed,1.0,0,True,True,True,True,True,True,True,False,1.1,False,False,False,False,False,False,3,1,True,True,True,True,True,True,True,True,5,1,True,True,1939,1939,5,5,True,True,1645,418,0.2541033434650456,0.2541033434650456,4.639509600861782,0.0,39.222458027941215,78.44491605588243,0.0,0.0,0.0,0.0,78.44491605588243,1.97,6.803505257608338,2019-09-04,78.44491605588243,True,True,False,2016-09-01,2018-01-01,True,True,False,False,False,False,False,False
